04-09-2023 20:16:59,1.14
04-09-2023 20:17:31,4.04
04-09-2023 20:17:59,2.35
04-09-2023 20:18:45,11.26
04-09-2023 20:19:31,13.90
04-09-2023 20:20:02,2.13
04-09-2023 20:21:01,38.04
04-09-2023 20:21:37,6.30
04-09-2023 20:22:04,2.00
04-09-2023 20:22:26,1.13
04-09-2023 20:22:49,1.78
04-09-2023 20:23:16,2.49
04-09-2023 20:23:33,1.07
04-09-2023 20:23:52,1.35
04-09-2023 20:24:16,1.60
04-09-2023 20:24:38,1.67
04-09-2023 20:24:58,1.18
04-09-2023 20:25:14,1.00
04-09-2023 20:26:03,14.54
04-09-2023 20:26:25,1.51
04-09-2023 20:27:06,8.33
04-09-2023 20:27:22,1.13
04-09-2023 20:28:15,21.68
04-09-2023 20:28:43,2.64
04-09-2023 20:29:18,4.85
04-09-2023 20:29:42,1.78
04-09-2023 20:30:04,1.42
04-09-2023 20:30:23,1.48
04-09-2023 20:30:42,1.24
04-09-2023 20:31:20,3.64
04-09-2023 20:32:15,22.06
04-09-2023 20:32:39,1.75
04-09-2023 20:33:00,1.58
04-09-2023 20:34:02,43.58
04-09-2023 20:34:24,1.65
04-09-2023 20:35:22,30.28
04-09-2023 20:35:50,2.09
04-09-2023 20:40:20,1.50
04-09-2023 20:40:50,1.89
04-09-2023 20:41:21,2.81
04-09-2023 20:41:49,1.93
04-09-2023 20:42:28,5.92
04-09-2023 20:42:45,1.07
04-09-2023 20:43:11,1.76
04-09-2023 20:43:50,6.28
04-09-2023 20:44:25,4.56
04-09-2023 20:44:43,1.06
04-09-2023 20:45:36,18.70
04-09-2023 20:46:55,170.65
04-09-2023 20:47:11,1.00
04-09-2023 20:47:41,3.77
04-09-2023 20:48:01,1.32
04-09-2023 20:48:25,1.35
04-09-2023 20:48:47,1.31
04-09-2023 20:49:02,1.00
04-09-2023 20:49:27,1.52
04-09-2023 20:49:53,2.05
04-09-2023 20:50:25,2.82
04-09-2023 20:51:15,18.87
04-09-2023 20:51:37,1.29
04-09-2023 20:51:56,1.09
04-09-2023 20:52:33,5.73
04-09-2023 20:53:02,2.22
04-09-2023 20:53:33,2.57
04-09-2023 20:53:50,1.00
04-09-2023 20:54:15,1.99
04-09-2023 20:54:53,5.84
04-09-2023 20:55:11,1.13
04-09-2023 20:55:30,1.12
04-09-2023 20:55:53,1.52
04-09-2023 20:56:13,1.39
04-09-2023 20:57:04,15.60
04-09-2023 20:57:37,3.64
04-09-2023 20:58:01,1.64
04-09-2023 20:58:18,1.28
04-09-2023 20:58:37,1.00
04-09-2023 20:59:05,2.90
04-09-2023 20:59:30,1.64
04-09-2023 20:59:50,1.29
04-09-2023 21:00:08,1.01
04-09-2023 21:00:27,1.10
04-09-2023 21:00:44,1.16
04-09-2023 21:01:08,1.45
04-09-2023 21:01:37,2.73
04-09-2023 21:02:19,1.00
04-09-2023 21:03:12,24.55
04-09-2023 21:03:42,1.55
04-09-2023 21:04:10,2.16
04-09-2023 21:04:29,1.44
04-09-2023 21:04:49,1.13
04-09-2023 21:05:13,1.94
04-09-2023 21:05:54,7.65
04-09-2023 21:06:14,1.46
04-09-2023 21:06:48,3.72
04-09-2023 21:07:15,3.40
04-09-2023 21:07:44,2.88
04-09-2023 21:08:13,3.06
04-09-2023 21:08:30,1.10
04-09-2023 21:09:04,3.98
04-09-2023 21:09:34,3.61
04-09-2023 21:10:21,13.28
04-09-2023 21:10:52,3.74
04-09-2023 21:11:52,45.76
04-09-2023 21:12:24,4.46
04-09-2023 21:12:55,2.28
04-09-2023 21:13:20,1.55
04-09-2023 21:13:48,2.12
04-09-2023 21:14:07,1.25
04-09-2023 21:14:37,2.97
04-09-2023 21:15:08,3.11
04-09-2023 21:15:26,1.07
04-09-2023 21:15:50,1.93
04-09-2023 21:16:24,3.73
04-09-2023 21:16:47,1.78
04-09-2023 21:17:21,4.60
04-09-2023 21:17:39,1.23
04-09-2023 21:18:29,19.21
04-09-2023 21:18:53,1.53
04-09-2023 21:19:24,2.19
04-09-2023 21:19:46,1.40
04-09-2023 21:20:09,1.27
04-09-2023 21:20:39,1.44
04-09-2023 21:21:14,2.98
04-09-2023 21:21:42,1.48
04-09-2023 21:22:04,1.67
04-09-2023 21:22:26,1.28
04-09-2023 21:22:49,1.61
04-09-2023 21:23:09,1.16
04-09-2023 21:23:38,2.26
04-09-2023 21:24:02,1.87
04-09-2023 21:24:23,1.44
04-09-2023 21:24:46,1.29
04-09-2023 21:25:19,4.87
04-09-2023 21:25:36,1.00
04-09-2023 21:26:03,2.11
04-09-2023 21:26:21,1.23
04-09-2023 21:26:53,3.19
04-09-2023 21:27:47,25.14
04-09-2023 21:28:09,1.51
04-09-2023 21:28:27,1.35
04-09-2023 21:29:09,9.10
04-09-2023 21:29:46,6.62
04-09-2023 21:30:10,1.57
04-09-2023 21:30:47,7.74
04-09-2023 21:31:12,1.61
04-09-2023 21:31:30,1.05
04-09-2023 21:31:54,1.42
04-09-2023 21:32:26,3.63
04-09-2023 21:33:10,11.57
04-09-2023 21:33:26,1.05
04-09-2023 21:34:04,8.41
04-09-2023 21:34:30,2.05
04-09-2023 21:34:50,1.68
04-09-2023 21:35:25,5.95
04-09-2023 21:35:40,1.05
04-09-2023 21:35:55,1.00
04-09-2023 21:36:11,1.28
04-09-2023 21:36:39,2.45
04-09-2023 21:37:08,3.50
04-09-2023 21:37:24,1.08
04-09-2023 21:37:42,1.49
04-09-2023 21:38:04,1.27
04-09-2023 21:38:41,6.31
04-09-2023 21:39:35,21.46
04-09-2023 21:40:03,2.92
04-09-2023 21:40:34,3.37
04-09-2023 21:40:59,2.75
04-09-2023 21:41:27,2.17
04-09-2023 21:41:49,1.80
04-09-2023 21:42:08,1.77
04-09-2023 21:43:07,38.02
04-09-2023 21:43:32,2.21
04-09-2023 21:43:52,1.16
04-09-2023 21:44:31,6.56
04-09-2023 21:44:51,1.45
04-09-2023 21:45:14,2.17
04-09-2023 21:45:32,1.13
04-09-2023 21:46:02,3.13
04-09-2023 21:46:39,5.39
04-09-2023 21:47:01,1.72
04-09-2023 21:47:14,1.05
04-09-2023 21:47:35,1.53
04-09-2023 21:47:53,1.41
04-09-2023 21:48:17,1.18
04-09-2023 21:48:52,4.38
04-09-2023 21:49:33,8.39
04-09-2023 21:49:48,1.02
04-09-2023 21:50:04,1.19
04-09-2023 21:50:20,1.14
04-09-2023 21:50:48,1.89
04-09-2023 21:51:47,45.73
04-09-2023 21:52:03,1.06
04-09-2023 21:52:27,1.85
04-09-2023 21:52:50,1.89
04-09-2023 21:53:10,1.36
04-09-2023 21:53:33,1.33
04-09-2023 21:53:56,1.80
04-09-2023 21:54:23,2.42
04-09-2023 21:54:56,4.25
04-09-2023 21:55:17,1.53
04-09-2023 21:56:01,12.61
04-09-2023 21:56:16,1.21
04-09-2023 21:56:43,2.08
04-09-2023 21:56:59,1.02
04-09-2023 21:57:28,3.43
04-09-2023 21:58:58,458.23
04-09-2023 21:59:29,4.66
04-09-2023 21:59:44,1.05
04-09-2023 22:00:05,1.47
04-09-2023 22:00:22,1.03
04-09-2023 22:00:44,1.90
04-09-2023 22:01:09,2.47
04-09-2023 22:01:29,1.00
04-09-2023 22:01:48,1.03
04-09-2023 22:02:12,1.60
04-09-2023 22:02:29,1.19
04-09-2023 22:02:45,1.05
04-09-2023 22:03:00,1.00
04-09-2023 22:03:32,5.21
04-09-2023 22:03:52,1.64
04-09-2023 22:04:23,3.38
04-09-2023 22:04:43,1.50
04-09-2023 22:05:06,1.54
04-09-2023 22:05:19,1.04
04-09-2023 22:05:32,1.01
04-09-2023 22:06:00,2.82
04-09-2023 22:06:13,1.03
04-09-2023 22:06:40,2.69
04-09-2023 22:06:54,1.03
04-09-2023 22:07:07,1.00
04-09-2023 22:07:26,1.62
04-09-2023 22:08:03,7.20
04-09-2023 22:08:22,1.19
04-09-2023 22:08:35,1.07
04-09-2023 22:09:25,19.52
04-09-2023 22:09:52,2.13
04-09-2023 22:10:28,5.68
04-09-2023 22:10:44,1.07
04-09-2023 22:11:36,22.89
04-09-2023 22:11:59,1.95
04-09-2023 22:12:19,1.80
04-09-2023 22:12:43,2.19
04-09-2023 22:12:56,1.00
04-09-2023 22:13:12,1.12
04-09-2023 22:13:27,1.03
04-09-2023 22:13:41,1.04
04-09-2023 22:14:11,3.95
04-09-2023 22:14:35,1.83
04-09-2023 22:15:01,2.93
04-09-2023 22:15:22,1.44
04-09-2023 22:16:02,8.57
04-09-2023 22:16:19,1.05
04-09-2023 22:16:50,4.16
04-09-2023 22:17:42,24.10
04-09-2023 22:18:08,2.72
04-09-2023 22:18:33,1.80
04-09-2023 22:18:53,1.38
04-09-2023 22:19:09,1.09
04-09-2023 22:19:30,1.56
04-09-2023 22:19:59,3.79
04-09-2023 22:20:21,1.43
04-09-2023 22:20:44,1.49
04-09-2023 22:21:10,2.05
04-09-2023 22:21:34,1.85
04-09-2023 22:22:21,14.72
04-09-2023 22:22:49,3.40
04-09-2023 22:23:59,99.80
04-09-2023 22:24:24,2.97
04-09-2023 22:25:25,48.31
04-09-2023 22:25:45,1.35
04-09-2023 22:26:01,1.25
04-09-2023 22:26:25,2.24
04-09-2023 22:26:52,2.64
04-09-2023 22:27:30,4.80
04-09-2023 22:27:54,2.68
04-09-2023 22:28:14,1.11
04-09-2023 22:28:43,2.92
04-09-2023 22:29:21,6.71
04-09-2023 22:29:40,1.29
04-09-2023 22:30:03,1.57
04-09-2023 22:30:29,2.19
04-09-2023 22:30:53,1.56
04-09-2023 22:31:06,1.01
04-09-2023 22:31:42,5.79
04-09-2023 22:32:09,2.30
04-09-2023 22:32:25,1.08
04-09-2023 22:32:53,2.94
04-09-2023 22:33:26,5.18
04-09-2023 22:34:00,4.88
04-09-2023 22:34:19,1.28
04-09-2023 22:34:34,1.15
04-09-2023 22:34:57,1.64
04-09-2023 22:35:44,15.97
04-09-2023 22:36:14,2.84
04-09-2023 22:36:39,2.67
04-09-2023 22:37:09,3.76
04-09-2023 22:37:27,1.20
04-09-2023 22:37:40,1.01
04-09-2023 22:37:59,1.46
04-09-2023 22:38:34,5.50
04-09-2023 22:39:01,2.22
04-09-2023 22:39:17,1.13
04-09-2023 22:39:38,1.77
04-09-2023 22:39:58,1.28
04-09-2023 22:40:21,1.67
04-09-2023 22:40:43,1.89
04-09-2023 22:41:12,3.70
04-09-2023 22:41:28,1.11
04-09-2023 22:41:57,2.83
04-09-2023 22:42:39,11.72
04-09-2023 22:43:02,1.69
04-09-2023 22:43:37,5.75
04-09-2023 22:44:05,3.19
04-09-2023 22:44:37,4.66
04-09-2023 22:45:25,13.34
04-09-2023 22:46:16,22.87
04-09-2023 22:46:59,10.09
04-09-2023 22:47:23,2.48
04-09-2023 22:47:49,1.91
04-09-2023 22:48:16,1.67
04-09-2023 22:48:45,2.56
04-09-2023 22:49:18,4.19
04-09-2023 22:49:34,1.12
04-09-2023 22:49:51,1.00
04-09-2023 22:50:07,1.46
04-09-2023 22:50:27,1.41
04-09-2023 22:50:50,2.35
04-09-2023 22:52:06,130.79
04-09-2023 22:52:21,1.15
04-09-2023 22:52:37,1.17
04-09-2023 22:53:08,4.24
04-09-2023 22:53:23,1.03
04-09-2023 22:54:10,10.74
04-09-2023 22:54:26,1.18
04-09-2023 22:55:07,8.53
04-09-2023 22:55:28,1.70
04-09-2023 22:55:59,3.84
04-09-2023 22:56:25,1.83
04-09-2023 22:56:59,4.66
04-09-2023 22:57:22,1.92
04-09-2023 22:57:52,3.13
04-09-2023 22:58:05,1.06
04-09-2023 22:58:37,3.77
04-09-2023 22:59:04,1.96
04-09-2023 22:59:26,1.89
04-09-2023 22:59:56,3.33
04-09-2023 23:00:22,2.64
04-09-2023 23:00:55,4.70
04-09-2023 23:01:24,2.53
04-09-2023 23:01:58,4.81
04-09-2023 23:02:12,1.00
04-09-2023 23:02:35,1.78
04-09-2023 23:02:53,1.09
04-09-2023 23:03:09,1.03
04-09-2023 23:03:25,1.21
04-09-2023 23:03:55,2.47
04-09-2023 23:04:23,2.81
04-09-2023 23:04:39,1.13
04-09-2023 23:04:58,1.04
04-09-2023 23:05:24,2.11
04-09-2023 23:05:41,1.04
04-09-2023 23:06:02,1.29
04-09-2023 23:06:58,25.75
04-09-2023 23:07:09,1.01
04-09-2023 23:07:36,2.58
04-09-2023 23:08:00,1.70
04-09-2023 23:08:30,3.05
04-09-2023 23:08:58,2.49
04-09-2023 23:09:31,5.17
04-09-2023 23:10:12,9.52
04-09-2023 23:10:31,1.44
04-09-2023 23:10:56,2.06
04-09-2023 23:11:11,1.23
04-09-2023 23:11:31,1.11
04-09-2023 23:11:52,1.51
04-09-2023 23:12:21,2.29
04-09-2023 23:12:38,1.39
04-09-2023 23:13:05,2.73
04-09-2023 23:13:40,5.67
04-09-2023 23:14:18,5.26
04-09-2023 23:14:42,2.62
04-09-2023 23:14:58,1.23
04-09-2023 23:15:37,7.31
04-09-2023 23:16:03,2.70
04-09-2023 23:16:17,1.08
04-09-2023 23:16:39,1.79
04-09-2023 23:17:07,3.06
04-09-2023 23:17:28,1.22
04-09-2023 23:18:01,4.58
04-09-2023 23:18:20,1.15
04-09-2023 23:19:17,39.14
04-09-2023 23:20:20,53.53
04-09-2023 23:20:44,1.96
04-09-2023 23:21:12,3.32
04-09-2023 23:21:42,2.65
04-09-2023 23:21:59,1.44
04-09-2023 23:22:27,3.35
04-09-2023 23:22:48,1.27
04-09-2023 23:23:27,6.77
04-09-2023 23:23:49,1.81
04-09-2023 23:24:17,2.55
04-09-2023 23:24:39,2.00
04-09-2023 23:24:54,1.04
04-09-2023 23:25:11,1.06
04-09-2023 23:25:33,1.22
04-09-2023 23:25:59,2.28
04-09-2023 23:26:24,2.43
04-09-2023 23:27:14,19.10
04-09-2023 23:27:38,1.66
04-09-2023 23:28:01,1.53
04-09-2023 23:28:27,2.28
04-09-2023 23:28:50,1.60
04-09-2023 23:29:46,23.80
04-09-2023 23:30:10,1.72
04-09-2023 23:30:30,1.44
04-09-2023 23:31:17,13.56
04-09-2023 23:31:34,1.19
04-09-2023 23:31:53,1.23
04-09-2023 23:32:23,2.56
04-09-2023 23:32:53,3.73
04-09-2023 23:33:12,1.45
04-09-2023 23:33:29,1.06
04-09-2023 23:33:46,1.04
04-09-2023 23:34:36,17.34
04-09-2023 23:34:55,1.51
04-09-2023 23:35:15,1.19
04-09-2023 23:35:31,1.01
04-09-2023 23:36:24,15.19
04-09-2023 23:36:46,1.25
04-09-2023 23:37:11,2.17
04-09-2023 23:37:28,1.02
04-09-2023 23:37:59,4.23
04-09-2023 23:38:30,1.96
04-09-2023 23:39:04,5.71
04-09-2023 23:40:35,580.76
04-09-2023 23:41:10,4.79
04-09-2023 23:42:13,54.20
04-09-2023 23:42:37,1.44
04-09-2023 23:43:01,1.74
04-09-2023 23:43:33,3.53
04-09-2023 23:43:50,1.14
04-09-2023 23:44:10,1.30
04-09-2023 23:44:47,5.54
04-09-2023 23:45:27,7.68
04-09-2023 23:46:05,5.15
04-09-2023 23:46:32,2.25
04-09-2023 23:46:56,1.76
04-09-2023 23:47:23,1.88
04-09-2023 23:47:40,1.16
04-09-2023 23:48:02,1.36
04-09-2023 23:48:26,1.53
04-09-2023 23:48:47,1.27
04-09-2023 23:49:14,2.25
04-09-2023 23:49:48,3.23
04-09-2023 23:50:16,2.10
04-09-2023 23:50:41,2.02
04-09-2023 23:51:03,1.37
04-09-2023 23:51:34,3.80
04-09-2023 23:52:07,4.63
04-09-2023 23:52:26,1.03
04-09-2023 23:52:44,1.24
